# energy,localization
2.989956868894492636e+00,-1.048524465561045949e-01
3.022586455959531904e+00,-9.711112179106182185e-02
3.052510991643793581e+00,-1.020677476106399001e-01
3.069471371428362350e+00,-1.147566485782351847e-01
3.090709080288442490e+00,-1.618589875004614875e-01
3.206418575966491158e+00,-1.684182690454159026e-01
3.224134319829184303e+00,-1.068883278599336295e-01
3.237654484847906300e+00,-8.663325805178065386e-02
3.260499839713923986e+00,-7.183731133613545372e-02
3.265985794041520229e+00,-6.599764699717407257e-02
3.294781668982771361e+00,-9.456546554830171092e-02
3.320369228602281453e+00,-9.362915543139631314e-02
3.347504527057437507e+00,-4.810225894026094046e-02
3.362372783378179353e+00,-4.970910920828881807e-02
3.370778454885534181e+00,-4.872984402419287819e-02
3.382095180181699856e+00,-4.142518839112892953e-02
3.395561960873588081e+00,-3.958063395800417994e-02
3.400741945582635761e+00,-3.901673565787192044e-02
3.402724156297207703e+00,-3.880193149041600426e-02
3.648154870571751918e+00,-9.728605911430880659e-02
-3.475094434065811644e+00,-3.607334842695816141e-02
-3.473027255494622434e+00,-3.624814342351177082e-02
-3.464298021226295710e+00,-3.704760333165754010e-02
-3.455616105348570333e+00,-3.797597643508240223e-02
-3.449011612131759552e+00,-3.886376871638288349e-02
-3.436239449682552571e+00,-3.979873528715100611e-02
-3.421369235702797162e+00,-4.297149063842533451e-02
-3.411047654269765417e+00,-4.557070028970280906e-02
-3.393028576335397339e+00,-6.087973871080314819e-02
-3.355646640653703550e+00,-6.573042653652268197e-02
-3.332808325376596326e+00,-6.117625016357074869e-02
-3.317875401050069062e+00,-6.696051525231461188e-02
-3.293650538094435642e+00,-8.722525286805422884e-02
-3.263238579862751454e+00,-1.854641472559998006e-01
-3.246694867938216600e+00,-4.872932913207309730e-02
-3.158015554818994097e+00,-1.747957855498021573e-01
-3.121462148750278498e+00,-9.852747846018458655e-02
-3.089956757957992295e+00,-8.972008707152540063e-02
-3.069335872889992878e+00,-9.070631544919503797e-02
-3.035701499669582137e+00,-9.938435482464283433e-02
-2.984885517887731154e+00,-1.342903955153833540e-01
-2.960022504341204730e+00,-1.710626777797729647e-01
-2.949233209476264772e+00,-1.962171536373792380e-01
-2.802078825259428640e+00,-6.531032337337043525e-02
-2.642481942679367535e+00,-1.895052216205467266e-01
-2.631007103572974071e+00,-1.711632696212602722e-01
-2.604402863355913755e+00,-1.454555537473057603e-01
-2.549441008497731698e+00,-1.267151658287168636e-01
-2.513760223284363438e+00,-1.550528768111256450e-01
-2.486235850634360034e+00,-1.552030853490632412e-01
-2.450861642378959093e+00,-1.276897220783521913e-01
-2.395560668850744257e+00,-1.391993519907892829e-01
-2.364724978423029533e+00,-1.476225090602453494e-01
-2.347977882874383582e+00,-1.498379783360286877e-01
-2.324701119600411037e+00,-1.584896318620900024e-01
-2.306559927970028845e+00,-1.660527346274595084e-01
-2.298256103040618559e+00,-1.698336152115029196e-01
-2.289824263197590692e+00,-1.738984189602850727e-01
-4.078505764572797898e-01,-1.879586966228698197e-01
-3.978261109908606263e-01,-1.843958398481594929e-01
-3.879366574961459757e-01,-1.810994069627670511e-01
-3.663265765840795773e-01,-1.746690458767075349e-01
-3.377751615910983829e-01,-1.670473493883627425e-01
-3.180967763777191037e-01,-1.638746694702030993e-01
-2.813801618417621220e-01,-1.584141709888282901e-01
-2.154636885370861399e-01,-1.647814458954586225e-01
-1.804319938618818009e-01,-2.528493962763856961e-01
-1.103192730213715389e-01,-2.428430512846724287e-01
-7.197454584092871643e-02,-1.528775723748321269e-01
7.769340950793916269e-03,-1.386683383189573904e-01
5.732664235791331414e-02,-1.461275072352923587e-01
8.590145548944404241e-02,-1.649295643338287432e-01
1.326130721574925453e-01,-1.388396500591476956e-01
2.030038944600198736e-01,-1.754421870718678445e-01
2.282657635266183704e-01,-1.595951938973170225e-01
2.692595807512883632e-01,-1.570545109991725030e-01
3.284273516611539989e-01,-1.655404758839348345e-01
3.582805106166497278e-01,-1.724456860651571721e-01
3.737012851997664198e-01,-1.767402912987429409e-01
3.932248450152095454e-01,-1.828332074637776805e-01
4.094116748879663148e-01,-1.885342822440752297e-01
1.045116817759697447e+00,-9.838314851489055046e-02
2.288509854195201587e+00,-1.745532566130894581e-01
2.302121368131069268e+00,-1.680443476113989976e-01
2.318487834391171010e+00,-1.609998227970656504e-01
2.331373052942546042e+00,-1.560149230409626497e-01
2.356201321331224730e+00,-1.483314997367897736e-01
2.405558576336924936e+00,-1.351103330009087722e-01
2.439845793385196249e+00,-1.285678433646654517e-01
2.461981488739806156e+00,-1.279113983009421418e-01
2.502823689096396631e+00,-1.215314967482168246e-01
2.538155181879696798e+00,-1.268628376344917152e-01
2.560565616438674308e+00,-1.280803468894303188e-01
2.594734344398108572e+00,-1.396722813392935747e-01
2.637313691664937565e+00,-1.804757343857909535e-01
2.649308855669643137e+00,-2.039045871620015493e-01
2.942794424119322461e+00,-2.158382419745826786e-01
2.954097727504131132e+00,-1.838789828986950869e-01
2.993871368282086110e+00,-1.253479430449414844e-01
3.025459603678380294e+00,-1.039525675225456414e-01
3.045444077778794778e+00,-9.703875984797873111e-02
3.079973075520687775e+00,-8.958728619328772125e-02
3.112083095511917197e+00,-9.379916657314682493e-02
3.130364818090807244e+00,-1.057279664342964803e-01
3.153616737197188602e+00,-1.540088473345408160e-01
3.267041968344558178e+00,-1.599394281355467629e-01
3.286486071367626494e+00,-9.800129646451871679e-02
3.301041925323179971e+00,-7.901714805971060684e-02
3.325386712091885411e+00,-6.419515761618756200e-02
3.333328594508750964e+00,-5.947677902058513821e-02
3.361903321681905421e+00,-8.305475567604267417e-02
3.387532757683494822e+00,-8.185847840078641635e-02
3.416306562968858263e+00,-4.403542424917145093e-02
3.431897831668262455e+00,-4.446283813219335107e-02
3.440595820519058545e+00,-4.354735930705592312e-02
3.452434468525975131e+00,-3.838401542824901314e-02
3.466476035402660916e+00,-3.683575566953287139e-02
3.471872721591127142e+00,-3.634774197301186144e-02
3.473937833537364739e+00,-3.616361953135932561e-02
3.717036604658729093e+00,-9.357868935321725368e-02
-3.546918725984873788e+00,-3.373546786012212445e-02
-3.544770604081184828e+00,-3.388994267627422341e-02
-3.535696908701367658e+00,-3.458902118348921445e-02
-3.526667510237298853e+00,-3.538683455645943998e-02
-3.519796831471540877e+00,-3.612258390851379869e-02
-3.506532873955120255e+00,-3.702815682748097914e-02
-3.491011693262791038e+00,-3.964566092662567820e-02
-3.480224969112327038e+00,-4.183354133175759548e-02
-3.461275895531356728e+00,-5.423220081797466147e-02
-3.422870219216519683e+00,-5.874288684247776227e-02
-3.398742233674500568e+00,-5.586016384075549734e-02
-3.382972703895847921e+00,-6.121449862058193220e-02
-3.357225299401174645e+00,-7.980331353407484063e-02
-3.324097545363666306e+00,-1.791847834166881148e-01
-3.310449066443359900e+00,-4.563420048419953440e-02
-3.221841777890128711e+00,-1.691596876379036496e-01
-3.182111691487523153e+00,-9.067965618906366487e-02
-3.148510644554793458e+00,-8.274549796507250921e-02
-3.126612320053029581e+00,-8.395792166907191378e-02
-3.090847958884709978e+00,-9.263277815403782312e-02
-3.036488743845282556e+00,-1.269656527717067662e-01
-3.009571848963380258e+00,-1.645295188931284458e-01
-2.997779652394465533e+00,-1.912457246825865487e-01
-2.851975163324821150e+00,-6.232635782023870225e-02
-2.694060810274248041e+00,-1.852068014113414929e-01
-2.681507582344563545e+00,-1.654060239883435868e-01
-2.652656767221532874e+00,-1.388259310187598683e-01
-2.593664385149074825e+00,-1.202599566710443602e-01
-2.555255842504603692e+00,-1.424867552152585815e-01
-2.527142966883170860e+00,-1.430234252253208271e-01
-2.489188347982618676e+00,-1.225786386903368053e-01
-2.430394652730519134e+00,-1.343850071835809290e-01
-2.397808550172994213e+00,-1.432146682755558453e-01
-2.379977986175512594e+00,-1.467362217921838186e-01
-2.355222963869763930e+00,-1.558385234778520978e-01
-2.335932790193245623e+00,-1.638737254624160755e-01
-2.327095312155055051e+00,-1.678988518697817067e-01
-2.318118363020865935e+00,-1.722316081138748622e-01
-4.297659831014747356e-01,-1.856986218985252901e-01
-4.191143321174125580e-01,-1.818693910635107991e-01
-4.086091410326930795e-01,-1.783292122637053223e-01
-3.856526352897526322e-01,-1.713932169281872087e-01
-3.554706207658700490e-01,-1.633482365868684505e-01
-3.344617698584502197e-01,-1.594967965122945364e-01
-2.955209695805549597e-01,-1.533010159810944129e-01
-2.251653710308065270e-01,-1.565847894956863551e-01
-1.865895091685295937e-01,-2.416512630126076144e-01
-1.187524453885274583e-01,-2.323554209651993441e-01
-7.669598251009095147e-02,-1.445748751731824600e-01
8.253687982721925540e-03,-1.323536797284094180e-01
6.100553362443434519e-02,-1.387461491084536758e-01
9.171933039167325108e-02,-1.551641910102986022e-01
1.411125954281146622e-01,-1.339184205723398247e-01
2.116811990321297576e-01,-1.655569839696567624e-01
2.389141548961039863e-01,-1.525319926426528805e-01
2.826316099844841667e-01,-1.517597734677950949e-01
3.454323565191215750e-01,-1.614939306704463173e-01
3.771214564754813980e-01,-1.690182608746803317e-01
3.934916632975141715e-01,-1.736342346217610300e-01
4.142265378068204495e-01,-1.801924687818065585e-01
4.314250529380490584e-01,-1.863177019120987599e-01
1.078021518438613713e+00,-9.454539702231493092e-02
2.316718664716874265e+00,-1.729302950694348862e-01
2.331209127176133933e+00,-1.659949046231073422e-01
2.348622505518171977e+00,-1.584918990321349808e-01
2.362325221183708024e+00,-1.531764858378434624e-01
2.388728691596695430e+00,-1.446893114294623417e-01
2.441035631869898914e+00,-1.307128560905204406e-01
2.477472383669401701e+00,-1.237828433761665042e-01
2.501033201122414340e+00,-1.222498628618670369e-01
2.543719889205210638e+00,-1.164383375747924249e-01
2.581602213903377852e+00,-1.201574416585613897e-01
2.605569930455048144e+00,-1.216559054510657628e-01
2.642235090539711173e+00,-1.330422127799596177e-01
2.688396640275807048e+00,-1.753720651670926667e-01
2.701571684822924091e+00,-2.012470865273322806e-01
2.990699625836064079e+00,-2.127297740772305656e-01
3.003106685904301631e+00,-1.780302683344870129e-01
3.046151897901203220e+00,-1.180594208380143367e-01
3.079935618736646674e+00,-9.707487200678775741e-02
3.101384279856339798e+00,-9.004327759107498552e-02
3.137836049436669050e+00,-8.285019994630966889e-02
3.172082416163420238e+00,-8.635069777973336524e-02
3.191668480472044322e+00,-9.743649175401736251e-02
3.216959509984891330e+00,-1.462817928365958420e-01
3.328340410439490693e+00,-1.515955982883546715e-01
3.349538657844859380e+00,-8.988685061850623659e-02
3.365113489741784036e+00,-7.223112421772517888e-02
3.390911319980245864e+00,-5.834962348445244668e-02
3.401216019173252114e+00,-5.458974958664125632e-02
3.429570953209442497e+00,-7.312994697873405336e-02
3.455390554143562554e+00,-7.177447973046820195e-02
3.485723564803433483e+00,-4.055732018971783953e-02
3.502009860971016408e+00,-4.029651778597830719e-02
3.511015101179561171e+00,-3.945420008906808107e-02
3.523356770905060831e+00,-3.572850921460314633e-02
3.537961305861267558e+00,-3.440566373745355955e-02
3.543570764568381382e+00,-3.397777949508860168e-02
3.545717163176822950e+00,-3.381729085540355340e-02
3.786394139042313256e+00,-9.006761497048827725e-02
-3.619261120241975327e+00,-3.164347771612860405e-02
-3.617033280460689060e+00,-3.178124190427376872e-02
-3.607620612466488019e+00,-3.239972437832159408e-02
-3.598249774707085624e+00,-3.309494826232668718e-02
-3.591117533904596648e+00,-3.371745186407779094e-02
-3.577365493790236162e+00,-3.457631343601612339e-02
-3.561209465458380574e+00,-3.676635906222389810e-02
-3.549971383285484006e+00,-3.861907467902839231e-02
-3.530131889015226676e+00,-4.868738018889757352e-02
-3.490626959965070775e+00,-5.286547750173726384e-02
-3.465260355326060804e+00,-5.123862340808167659e-02
-3.448679013353676215e+00,-5.616154119259003652e-02
-3.421446177873796568e+00,-7.313145034737170147e-02
-3.385571685960446775e+00,-1.729284281835636317e-01
-3.374728341760464545e+00,-4.283875923323573337e-02
-3.286090139989239489e+00,-1.635593340261771167e-01
-3.243154905700227797e+00,-8.357251812411649328e-02
-3.207497648286194547e+00,-7.653275913636652106e-02
-3.184339093555422551e+00,-7.792546209255415968e-02
-3.146474001713097213e+00,-8.648592573532519479e-02
-3.088574207671695770e+00,-1.200634043410076096e-01
-3.059560292108322699e+00,-1.581896446281916002e-01
-3.046724111301554849e+00,-1.863959767930118971e-01
-2.902200635758535263e+00,-5.956506964799685583e-02
-2.745893336397416284e+00,-1.809676050612371856e-01
-2.732216415786183017e+00,-1.597466077855978495e-01
-2.701064898258543234e+00,-1.324843007224019986e-01
-2.638021539728058418e+00,-1.143398554803301131e-01
-2.596936399308293897e+00,-1.317138315142837302e-01
-2.568056347137806394e+00,-1.326031137085169342e-01
-2.527570334349857450e+00,-1.179361774255558298e-01
-2.465282780268409635e+00,-1.301370780736876009e-01
-2.430889918014876638e+00,-1.393569519473050189e-01
-2.411976064196963865e+00,-1.438363059270072186e-01
-2.385717680440543553e+00,-1.533836058584055750e-01
-2.365254873403062508e+00,-1.618747978124310261e-01
-2.355872403531651393e+00,-1.661399266597784197e-01
-2.346337967598916663e+00,-1.707393080894921422e-01
-4.520607752786675593e-01,-1.836410387433767555e-01
-4.407691697140479481e-01,-1.795466685883128632e-01
-4.296365521162492374e-01,-1.757669256611086306e-01
-4.053132638964228041e-01,-1.683515007626111282e-01
-3.734589961609761644e-01,-1.598866801701539497e-01
-3.511262910996318931e-01,-1.554911150102899486e-01
-3.099363550302325354e-01,-1.486515047729897177e-01
-2.351711416768235419e-01,-1.492639683179364518e-01
-1.930307123014015636e-01,-2.302903422168371683e-01
-1.271363330422497218e-01,-2.216716558792481417e-01
-8.135609491194392695e-02,-1.371630441672639089e-01
8.733071179176706694e-03,-1.266379466362061446e-01
6.464025903753423119e-02,-1.321365100360991918e-01
9.745772778915760826e-02,-1.464081105340898081e-01
1.496044111481716343e-01,-1.292959141436146875e-01
2.206778191043908821e-01,-1.566942561091300701e-01
2.498542414451955240e-01,-1.461954681036045089e-01
2.962791838087485696e-01,-1.469273323430893841e-01
3.627409959557490460e-01,-1.577483973811027729e-01
3.962871831400082701e-01,-1.658310956314072993e-01
4.136217995934444724e-01,-1.707525861347997942e-01
4.355891867511325066e-01,-1.777564750176467423e-01
4.538198893507834897e-01,-1.843036976267296290e-01
1.111096045555855394e+00,-9.094767819250998420e-02
2.344850971191431821e+00,-1.714819131147794773e-01
2.360240229589787742e+00,-1.641223872536938799e-01
2.378721184272958755e+00,-1.561775155020830030e-01
2.393255544986648609e+00,-1.505520374831147146e-01
2.421253100894841914e+00,-1.413881320262668495e-01
2.476565412059519300e+00,-1.267122269747412433e-01
2.515155455933745898e+00,-1.194038122700017412e-01
2.540135672698107694e+00,-1.171784018212166795e-01
2.584745107083764371e+00,-1.116809648518881787e-01
2.625184474778915700e+00,-1.141017628506404424e-01
2.650706461255839308e+00,-1.157050786215060717e-01
2.689880443173165769e+00,-1.267506898398644000e-01
2.739710478803679017e+00,-1.703307411688096407e-01
2.754125993668518291e+00,-1.987346393125263566e-01
3.038967347729496282e+00,-2.098149612239818551e-01
3.052534557609214438e+00,-1.723220639605887172e-01
3.098919829908005408e+00,-1.112523925099611760e-01
3.134896999694869013e+00,-9.078518607406885210e-02
3.157767788214711491e+00,-8.375663487206927438e-02
3.196152166799278049e+00,-7.680684608491433751e-02
3.232486691964761683e+00,-7.964669055706180556e-02
3.253356799151688517e+00,-8.984975476377024539e-02
3.280701233334708533e+00,-1.386849525576029918e-01
3.390277513578003443e+00,-1.434034353641515380e-01
3.413245877701302167e+00,-8.250088795428124622e-02
3.429820588475374965e+00,-6.618400241999884692e-02
3.457031150361042915e+00,-5.343124392664493072e-02
3.469597096108211431e+00,-5.047702663345044610e-02
3.497747325010581498e+00,-6.465880655132505428e-02
3.523879678309169705e+00,-6.321792196920687779e-02
3.555702349347535929e+00,-3.755029206178291112e-02
3.572661501105180104e+00,-3.690641128997875636e-02
3.581982376718381378e+00,-3.613791651474499572e-02
3.594812447879359052e+00,-3.338617680976518204e-02
3.609969966858377788e+00,-3.223868494447015148e-02
3.615788830652457264e+00,-3.185944544789993949e-02
3.618015172194799067e+00,-3.171767762437356641e-02
3.856202262499917044e+00,-8.673970048390523824e-02
-3.692079972987714509e+00,-2.976100032551028465e-02
-3.689773481692561141e+00,-2.988483422469803003e-02
-3.680026587314896513e+00,-3.043732639105280191e-02
-3.670319499140863861e+00,-3.105040001187932275e-02
-3.662929683706893869e+00,-3.158645861704922203e-02
-3.648693442363932782e+00,-3.239161127970326820e-02
-3.631916570504730490e+00,-3.424783837606269754e-02
-3.620238629695435861e+00,-3.582746373188428618e-02
-3.599542092032455010e+00,-4.403739446946135228e-02
-3.558880958141490858e+00,-4.789804849240233975e-02
-3.532320156085928531e+00,-4.719787929744443528e-02
-3.514949546142528636e+00,-5.170306009493766397e-02
-3.486267760168850316e+00,-6.713993965802099451e-02
-3.447627315503918766e+00,-1.666778871109053928e-01
-3.439497105654679032e+00,-4.030509850076135353e-02
-3.350726747675276673e+00,-1.579667687901550321e-01
-3.304570625699746689e+00,-7.714640399126346249e-02
-3.266897101028667816e+00,-7.097716357115692321e-02
-3.242497308734157091e+00,-7.250970127911801622e-02
-3.202560674805972063e+00,-8.088122731023819623e-02
-3.141129167540845923e+00,-1.135599702638835223e-01
-3.109980323593512619e+00,-1.520313149991030510e-01
-3.096060427926087044e+00,-1.816442034199979016e-01
-2.952744781723176892e+00,-5.700170916906958235e-02
-2.797964173509640773e+00,-1.767729764204805376e-01
-2.783119902549448188e+00,-1.541840229740495671e-01
-2.749619453057232654e+00,-1.264240607161318530e-01
-2.682510454554144719e+00,-1.088835654832402411e-01
-2.638793329638384311e+00,-1.225002968576408835e-01
-2.609001454351824290e+00,-1.237095188243145655e-01
-2.566024646233966422e+00,-1.136803401713844114e-01
-2.500236413312387551e+00,-1.263164855452729440e-01
-2.463991067561338344e+00,-1.359070378875548435e-01
-2.443989148507883069e+00,-1.411085570218039986e-01
-2.416202765211117764e+00,-1.510917772725002550e-01
-2.394543716534458522e+00,-1.600267621622867564e-01
-2.384604688839217168e+00,-1.645291278395004941e-01
-2.374500143025619181e+00,-1.693950271101242466e-01
-4.747035428874040175e-01,-1.817569501375171093e-01
-4.627589138154755144e-01,-1.773973143035267597e-01
-4.509868908055912895e-01,-1.733805786393547155e-01
-4.252751742842709737e-01,-1.655044055623254295e-01
-3.917101484040366177e-01,-1.566255182097277543e-01
-3.680549154483165886e-01,-1.517795411713260822e-01
-3.245928892869387461e-01,-1.443728638246797036e-01
-2.454398352927400218e-01,-1.426956308159167963e-01
-1.997333278969862236e-01,-2.188716815095360368e-01
-1.354613745370768507e-01,-2.108869691095754950e-01
-8.596366592164683684e-02,-1.305154464106101919e-01
9.208425594216624807e-03,-1.214217131853395082e-01
6.823802956270430542e-02,-1.261767974001973547e-01
1.031252347271869041e-01,-1.385562820766463310e-01
1.580862567644636119e-01,-1.249372848148257303e-01
2.299527689153141874e-01,-1.487502447244459514e-01
2.610461151947583436e-01,-1.404710737897772455e-01
3.101672486599009182e-01,-1.424750771271522387e-01
3.803189469986613114e-01,-1.542490143392057367e-01
4.157449302871840668e-01,-1.628432241200146735e-01
4.340592171410063149e-01,-1.680575884923784236e-01
4.572809949902060245e-01,-1.754944273392690102e-01
4.765648221765612091e-01,-1.824634725762364629e-01
1.144315575217182301e+00,-8.756763026002103989e-02
2.372923799203424444e+00,-1.701817957688762650e-01
2.389232060687862091e+00,-1.623986812470108454e-01
2.408801754718013388e+00,-1.540234275378292439e-01
2.424182255422174581e+00,-1.481034050366507038e-01
2.453794612109426510e+00,-1.383525653797342270e-01
2.512161277691181471e+00,-1.230289414679335835e-01
2.552911070158808027e+00,-1.153630296485405327e-01
2.579307530298542428e+00,-1.125848984866806429e-01
2.625904212892759659e+00,-1.072305175435046276e-01
2.668900325214414782e+00,-1.085898064650280270e-01
2.695973045690635672e+00,-1.101764519018502836e-01
2.737664425840650839e+00,-1.207831576538655333e-01
2.791240387449964722e+00,-1.653444167650447716e-01
2.806956660023016248e+00,-1.963481153531652368e-01
3.087591051646913165e+00,-2.070648763039908413e-01
3.102374793799367758e+00,-1.667375895666088903e-01
3.152160850287932359e+00,-1.048926896456650049e-01
3.190325302563945975e+00,-8.502515934888800475e-02
3.214582114911865407e+00,-7.808794523883001715e-02
3.254899280789267824e+00,-7.137531161737029062e-02
3.293275466053239509e+00,-7.361458283664820690e-02
3.315407141283353010e+00,-8.292887556549601025e-02
3.344809669953685560e+00,-1.312350192499393831e-01
3.452818014686682702e+00,-1.353873099121924717e-01
3.477563434663176967e+00,-7.579586672636046130e-02
3.495117424873946721e+00,-6.079282768955786981e-02
3.523703620421382965e+00,-4.917199453515349455e-02
3.538429881936757671e+00,-4.688991136464609744e-02
3.566398660722197356e+00,-5.747279433584801672e-02
3.592943629140595174e+00,-5.599913344761563161e-02
3.626195842592804475e+00,-3.492525273473327113e-02
3.643810012629128181e+00,-3.408463816597725321e-02
3.653450762863982959e+00,-3.338620945027947345e-02
3.666757700735039815e+00,-3.130251137676839240e-02
3.682459672211923163e+00,-3.029423685859266788e-02
3.688485025751631952e+00,-2.995503326426196544e-02
3.690790170363747791e+00,-2.982844272350910000e-02
3.926437493176035964e+00,-8.358289956658307429e-02
-3.765338175292638923e+00,-2.805857361441103925e-02
-3.762953967575233261e+00,-2.817065674708416415e-02
-3.752876988134707492e+00,-2.866824405129431499e-02
-3.742838144345126850e+00,-2.921440421042294927e-02
-3.735194226101719472e+00,-2.968294418515363478e-02
-3.720477654554864344e+00,-3.043307185062581188e-02
-3.703092085830097524e+00,-3.202508370520465442e-02
-3.690983957104724933e+00,-3.338169095706602918e-02
-3.669458457046879563e+00,-4.011143712535206185e-02
-3.627598781748349932e+00,-4.367405043488249011e-02
-3.599882293501167396e+00,-4.364564956791037315e-02
-3.581742828727830563e+00,-4.775581531445770994e-02
-3.551647327825890876e+00,-6.176233666413240286e-02
-3.510232323294876444e+00,-1.604248127925740064e-01
-3.504722413667266778e+00,-3.800106933052674330e-02
-3.415721011343375579e+00,-1.523643016796675520e-01
-3.366339558385819775e+00,-7.134169091393241513e-02
-3.326689376398364040e+00,-6.599317432370906122e-02
-3.301067978147584903e+00,-6.763047337858868469e-02
-3.259088640794850722e+00,-7.576335245338693125e-02
-3.194139446642886071e+00,-1.074345955469905578e-01
-3.160822963668893593e+00,-1.460477200525204522e-01
-3.145781200421228441e+00,-1.769727398400980367e-01
-3.003597205919576574e+00,-5.461513652347707581e-02
-2.850259270199961392e+00,-1.726126947345210660e-01
-2.834205868306770348e+00,-1.487210284162583940e-01
-2.798314167050466317e+00,-1.206401063030715926e-01
-2.727130367187512672e+00,-1.038350862638047767e-01
-2.680819507511715827e+00,-1.146003899139158011e-01
-2.650000096899553181e+00,-1.160986579485243642e-01
-2.604565246579123805e+00,-1.097490295960405204e-01
-2.535265669414345169e+00,-1.228264967388692092e-01
-2.497129602400916859e+00,-1.327665263603665380e-01
-2.476031547443423797e+00,-1.385290409247053878e-01
-2.446692831464531537e+00,-1.489372327103408167e-01
-2.423813976139506554e+00,-1.583063237082182884e-01
-2.413306658706140251e+00,-1.630441477696657759e-01
-2.402619187412141866e+00,-1.681773077091641422e-01
-4.976667719317344196e-01,-1.800230590955596011e-01
-4.850558303619550427e-01,-1.753970713049062269e-01
-4.726322221355122588e-01,-1.711448226117250615e-01
-4.455095652932650196e-01,-1.628216610767034556e-01
-4.101977555466354008e-01,-1.535358703551014392e-01
-3.852174778139353384e-01,-1.483065581224677354e-01
-3.394615226445181766e-01,-1.403973834057174186e-01
-2.559355413704925142e-01,-1.367703034319993349e-01
-2.066765139465542578e-01,-2.075160263573551656e-01
-1.437210590599603821e-01,-2.001161968948161340e-01
-9.052677623454478961e-02,-1.245209960602308291e-01
9.680530300760822188e-03,-1.166264594265969540e-01
7.180516765632961873e-02,-1.207659826915872953e-01
1.087306523029256955e-01,-1.315031649611206055e-01
1.665566984075024792e-01,-1.208145981218818610e-01
2.394694590558205660e-01,-1.416184874416465400e-01
2.724553451238049262e-01,-1.352629463469064153e-01
3.242655719003368353e-01,-1.383399151465961041e-01
3.981367677926638260e-01,-1.509549110346569689e-01
4.354662524655430467e-01,-1.600236133149699203e-01
4.547756749135724030e-01,-1.655205353192166495e-01
4.792741605147612938e-01,-1.733817242756492405e-01
4.996323739638489636e-01,-1.807738747805295310e-01
1.177658447945838516e+00,-8.438563283108356516e-02
2.400951413917057575e+00,-1.690086130107208984e-01
2.418199171605430742e+00,-1.608011736092559152e-01
2.438879102339378324e+00,-1.520038823471235312e-01
2.455120464950914183e+00,-1.458015462399166740e-01
2.486369514145800874e+00,-1.355289340536297849e-01
2.547834709454710911e+00,-1.196056660523998894e-01
2.590752490491277982e+00,-1.116089405665539602e-01
2.618563900913458919e+00,-1.083851423735889830e-01
2.667201291357969684e+00,-1.030610411714717178e-01
2.712749293288992281e+00,-1.035404159565123799e-01
2.741368706038125769e+00,-1.050285156599078257e-01
2.785582503707246804e+00,-1.151272390023883319e-01
2.842972962207778398e+00,-1.604102459096631850e-01
2.860049745615623973e+00,-1.940717616845723803e-01
3.136563058991061581e+00,-2.044557998187036818e-01
3.152619481231870857e+00,-1.612659455844344392e-01
3.205859323940157601e+00,-9.895053377152830676e-02
3.246201553379778559e+00,-7.974357330791227716e-02
3.271812889127573953e+00,-7.296080388582344700e-02
3.314056222032434995e+00,-6.648352397829103422e-02
3.354429747270338158e+00,-6.818591964681544604e-02
3.377799279178125058e+00,-7.663047426751500024e-02
3.409256123496889224e+00,-1.239548984825059180e-01
3.515927962959374042e+00,-1.275757512278276051e-01
3.542449303046042886e+00,-6.972197075875430361e-02
3.560961221157924683e+00,-5.598249617166183717e-02
3.590888580679354458e+00,-4.543674431187626206e-02
3.607678128387393546e+00,-4.371250796856038234e-02
3.635494016679538198e+00,-5.139354490406863873e-02
3.662531981893142330e+00,-4.992374082035031663e-02
3.697162259256756567e+00,-3.261381720946832097e-02
3.715416876408665914e+00,-3.168835037989079645e-02
3.725379158862093476e+00,-3.105424637488910997e-02
3.739153678862912944e+00,-2.943559392666507402e-02
3.755392737278207882e+00,-2.853989473575755872e-02
3.761622034657515545e+00,-2.823412147918292689e-02
3.764005000629516040e+00,-2.812007372795295029e-02
3.997077932306260184e+00,-8.058614132648379835e-02
-3.839002527305708234e+00,-2.651205803097146305e-02
-3.836541428773963425e+00,-2.661412534851042080e-02
-3.826138005962633759e+00,-2.706541573166913045e-02
-3.815771332157617657e+00,-2.755623835070849376e-02
-3.807876358029897101e+00,-2.797092455410583184e-02
-3.792683214008817583e+00,-2.866772540016424703e-02
-3.774699490989176454e+00,-3.004796514095994103e-02
-3.762169372864599737e+00,-3.122175166161199680e-02
-3.739838543215548761e+00,-3.677155025439579616e-02
-3.696749357228201305e+00,-4.005749108224034016e-02
-3.667910536785501829e+00,-4.050666410395253880e-02
-3.649020648427108604e+00,-4.424935031025147014e-02
-3.617545001470227284e+00,-5.693615414813436165e-02
-3.573356237972377336e+00,-1.541685300161744765e-01
-3.570373836341317997e+00,-3.589927371982318954e-02
-3.481045323010577786e+00,-1.467434447800683439e-01
-3.428443952169932363e+00,-6.610038127183689993e-02
-3.386855742368289679e+00,-6.150910355726933038e-02
-3.360032295645082545e+00,-6.322119519718999436e-02
-3.316038490863440824e+00,-7.108315316173779985e-02
-3.247589865911728157e+00,-1.016683007923197407e-01
-3.212078109310245733e+00,-1.402354963610031313e-01
-3.195878098074434792e+00,-1.723687572285296787e-01
-3.054747590362684839e+00,-5.238721188135903040e-02
-2.902765654752024194e+00,-1.684799526966709593e-01
-2.885463409156042491e+00,-1.433626997823657656e-01
-2.847143939181183470e+00,-1.151275390363310364e-01
-2.771881239295589605e+00,-9.914925697486974554e-02
